Country Name,ISO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Haïti,HTI,1627.31264525633,1624.49598864977,1507.81872889823,1398.25464638175,1207.6605445003,1302.13491168553,1330.54039885269,1340.99702096807,1344.9390395747,1356.11344556059,1342.89490450523,1314.11419693969,1304.5293810385,1326.47161042212,1286.90282128221,1304.33303731231,1305.03813815611,1343.61111422048,1356.53400140048,1412.89653523429,1317.58389339746,1369.16921255852,1354.88546124499,1392.38204736859,1411.76834802154,1411.12684746796,1416.74881879698,1432.67228609541,1437.35251928349,1394.42114071112,1331.69778506932,1292.71954963551,1256.72143592448,1219.11871645847,1154.87300909888
Hongrie,HUN,8646.44754431988,7618.64029551674,7388.08229422743,7353.90020686221,7581.00102233039,7704.6409020455,7725.69980358198,7971.80554914825,8297.85419511945,8578.19506388065,8979.73578602949,9365.95393193015,9836.94065083321,10253.723920764,10786.4881991495,11272.7345428122,11734.4544729813,11791.7074416876,11929.7209867703,11142.885928524,11287.3686666108,11536.3578996772,11440.7622718825,11729.5720798501,12287.3779441033,12782.9412577973,13145.6559885563,13734.2442804335,14533.7783144312,15290.8085466331,14664.2971195385,15787.9535427563,16506.4721041768,16389.3914509189,16524.8168617828
BIRD seulement,IBD,2198.76366628118,2187.81262569942,2188.26376959451,2236.2385570492,2284.42752347143,2343.49610360288,2438.04262775243,2534.5254352386,2568.51318918876,2631.41529537476,2753.40433818245,2819.83846181208,2916.83274092127,3057.43397482287,3255.23799402724,3452.89075349,3700.64963656318,3991.68298840586,4185.87416996123,4260.12805053394,4546.65487571937,4786.10696847077,4992.88349505787,5197.2031606553,5391.63590086897,5572.51411128581,5770.53135992578,6015.93919271361,6260.14050126277,6461.74226549531,6337.54586359436,6783.29455197322,7003.87183239032,7305.86790476457,7579.45596898569
BIRD et IDA,IBT,1932.36827879725,1920.396123459,1917.37276007129,1949.59849850368,1981.98540874021,2027.21649427682,2102.36771260817,2177.05124119747,2201.97786224142,2248.47924043123,2342.69263467866,2393.38728930607,2470.18986526466,2579.40971745179,2736.28001862928,2891.50569534706,3083.96445596496,3307.90197826117,3455.1951628895,3511.35486018414,3730.89900059914,3908.78015405777,4059.83584415616,4215.62042161633,4363.80564836073,4494.44119703311,4635.79860256496,4813.31983045957,4989.35477211125,5130.75740660787,5013.23263491639,5330.50443957853,5481.60568741774,5685.07908248346,5872.05406735634
IDA totale,IDA,880.98208011724,874.90014089707,869.868613426236,854.348629144314,839.98928290035,847.303600350859,865.289948309612,875.115638996143,882.754961665816,886.253982980442,898.926252910715,912.759658227879,939.517477506593,962.444369835942,1003.04258828016,1040.49445744778,1077.56564709036,1114.09767729303,1142.65881038241,1172.51412924099,1216.3005257885,1238.69964668899,1252.79572531256,1291.45987032235,1333.2956608341,1350.62840308024,1365.34514851903,1389.39853899449,1418.70439226284,1443.34555447691,1399.71905408952,1430.61708230182,1461.96193294782,1474.40814755954,1504.67027019364
IDA mélange,IDB,1349.04795877538,1334.49130438438,1334.92393736296,1296.2122978654,1273.38512493627,1267.84785021738,1292.6615404222,1289.51320373528,1290.91419444375,1283.65766643444,1294.79822893349,1311.15284624572,1360.49959658395,1387.34996576211,1452.73959307883,1501.61168172083,1548.53983834584,1590.58589485851,1614.09817973915,1665.48090513991,1719.99150192334,1748.97991711225,1786.63657405362,1848.23392003456,1914.2194306931,1947.83629776554,1953.47589122078,1968.27630348302,2003.84506122924,2023.8149390915,1955.54545528729,2017.41666000453,2064.46816484506,2081.06791172674,2121.51082042356
Indonésie,IDN,1470.91822258528,1544.99580894527,1617.10954872218,1693.1074260189,1790.32729962455,1905.54236111238,2020.99148132509,2081.8416693962,1780.20049544892,1767.51466729756,1828.10265968361,1868.59172307292,1926.37435868149,1991.91820506473,2065.70617470842,2155.4478015921,2244.0802226202,2355.1528565328,2464.60193418272,2546.21969707767,2670.8129098953,2799.62468790318,2930.518445323,3055.24246006469,3170.72103011429,3288.22269725538,3416.81005170972,3553.51999262321,3701.32155461912,3850.90321738979,3739.44906563161,3850.68877253903,4024.91225288391,4192.65167890692,4367.86266621191
IDA seulement,IDX,634.648414329661,631.556157691036,622.804537428836,619.88098802047,609.868112353327,624.059099263612,638.057486853538,654.74865961682,665.470776033753,674.61262652172,687.696747994812,699.52073952115,713.730954424969,734.478096670906,761.12019331513,792.043503768657,823.540447910701,856.498999307072,887.106226540794,904.347389438866,941.411982476741,959.647950886679,960.645749003179,986.515648150274,1015.19174796501,1023.94411088699,1044.42742376085,1074.37612542668,1101.1327340475,1129.35499390586,1100.00133327901,1114.95742128462,1138.5954330942,1149.8587500392,1175.81378583662
Île de Man,IMN,28042.4441205102,28128.4485818915,28133.8324364624,28694.4160940259,29676.1422111499,30802.8930909929,32928.8324560471,35337.9128286621,39591.5712572814,44456.4562710624,46274.9709691403,48252.7638498277,50714.5824703383,53224.3527757804,55464.0220993356,58201.5990838178,62075.7601604994,66029.9755907183,68520.6825624937,69192.0258221691,70747.8417587183,71727.5055082703,77009.2978612012,80383.8273088527,84778.5806639347,84753.5187422732,90783.7647245394,93200.3108083857,95040.4061748938,95110.1385990737,86595.0676099275,89873.5420093569,86103.3379308107,,
Inde,IND,537.870269533789,531.898397841583,549.235069966802,563.372872328964,588.727892188017,620.699954330379,654.355928429641,667.598423095039,695.293709344799,742.53920839445,756.704109527449,778.507377528365,793.615912906381,841.278894571674,892.596614581612,947.732565646672,1008.23275343783,1069.24696813025,1086.50605251513,1155.10163274172,1235.15939133951,1281.61054354933,1333.09626557668,1399.4537980287,1484.31640682913,1583.99815907985,1694.46534973825,1788.69770318446,1883.35772705062,1936.03067741067,1806.50110583878,1965.30943437506,2098.2112447615,2270.9051808027,2396.71271858102
Non classifié,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlande,IRL,23481.312789082,23797.2065677985,24425.5976453426,24958.2199373691,26290.9314925337,28676.5104906438,30550.0362431282,33578.7616090635,36143.3423368902,39501.3763624908,42643.6343973429,44196.9160883397,46022.1411657126,46643.157670155,48906.9630689605,50599.6044822938,51710.3622722266,52904.4732631139,49512.4262943009,46514.5426665922,47040.3543944159,47607.8853496781,47217.44319652,47999.1238187925,52098.1049907962,64311.8234684057,64267.5727331783,69777.9773596176,73960.9612252979,76464.5428903812,80908.7924330406,92757.2299985155,98776.1598658208,91647.7687003945,91514.3328443284
"Iran, République islamique d’",IRN,3222.20102704478,3534.65396419326,3579.73221786542,3514.51966573319,3448.25956880387,3492.17204968494,3674.0326860468,3679.27534912763,3704.56563043005,3725.31745830681,3885.30183362976,3917.29935490307,4198.95356080112,4511.4313402737,4607.45169101785,4650.3584147747,4778.79345868067,5084.71796041484,5035.94008526563,5023.89314380531,5249.06133359393,5321.75870744451,5058.64637811833,4916.97291948474,5093.20319702186,4952.73355532178,5312.61724954192,5381.18709991831,5215.34606957702,5000.98599002449,5127.95975696418,5325.54680453553,5460.69457075433,5667.52646126961,5778.65617219133
Iraq,IRQ,3526.57925126853,1254.6305738573,1615.03903542829,2005.56353163967,1985.79691950751,1961.09255088401,2108.82328338078,2478.84310444448,3242.95733892163,3691.74051342002,4172.78025105244,4116.09405320279,3660.92527507177,2250.06990123369,3354.26588756715,3310.86344473993,3471.98744698568,3565.58054079041,3781.78001712762,3768.17284328983,3881.94327045302,4030.01686860986,4387.90469058707,4504.82687537354,4446.97343234862,4440.14189252367,4932.9272911439,4736.32710809857,4749.00921836896,4898.14897652265,4213.99843766061,4182.5006404573,4412.99733146512,4337.08705324182,4180.29619477317
Islande,ISL,35416.9516852498,34930.5329090419,33330.5288762782,33426.6881072134,34334.0958359996,34188.1600270419,35557.0790464561,37302.4600956015,39622.6045438036,40725.8860404808,42174.6650593404,43288.0763008799,43143.4605820114,43763.7756125094,46766.016848183,48850.7658808777,50731.6906753664,53646.3690104976,53821.4708095087,49527.3988380364,48193.7014101286,48933.5456639925,49191.5744141001,50946.816244297,51233.2440371844,52951.6815110898,55513.6423111384,56501.4576670531,57697.8044156909,57493.4195273629,52641.7234922236,54392.3831477619,57804.7610694483,59307.182202664,57954.5656713773
Israël,ISR,22395.1118825784,22716.5668753642,23647.7824286474,23975.4686313192,25097.9901268886,26050.7265906943,26859.877460854,27143.4560040151,27620.6563115809,27814.0260563783,29413.4894578106,28808.1300136037,28195.8676389139,28092.6176251486,28883.247588548,29623.7172812577,30734.9619835354,32103.1628576567,32554.0413211945,32178.5727387015,33344.7213294093,34540.6749784398,34738.6587001,35489.5086561247,36129.3146105805,36213.1041481958,37093.7879065422,37963.0491190696,38729.6426036983,39407.2016076709,37935.5432717179,40804.9689802536,42516.3888090274,42011.6213954855,41845.1660567523
Italie,ITA,27625.1792306413,28030.7653841073,28245.4271054692,27987.4328969281,28583.6255328648,29408.3209572297,29795.6597750915,30353.3778243995,30892.1758654455,31405.2609007683,32609.66746283,33243.599343976,33267.4474482048,33110.1698494812,33348.9744820456,33407.6754716472,33873.0493680093,34159.9109244074,33550.6340800063,31587.0638416305,31928.5543621096,32039.5032494316,30953.4147447427,30330.0221599668,30325.0287793923,30639.8829751432,31077.6792675211,31635.52277108,31819.3971830067,32180.4341017428,29469.7989238626,32267.7091050201,33891.8866526216,34146.0232257736,34398.1976083072
Jamaïque,JAM,4526.50158033557,4704.01221131635,4748.8620376888,5142.58833722087,5160.43078083609,5229.03065650039,5172.78238096286,5066.85281118608,4906.41449499044,4919.41743283505,4928.33186965499,4963.06605880593,5031.19562964287,5184.14287189691,5222.09797276321,5239.67288765766,5363.82688785661,5414.9087912012,5347.63272984199,5094.03085966818,4998.66716716921,5063.19378701103,5010.45966015885,5016.03133158485,5032.44261647028,5062.8955502426,5119.03970443981,5159.34335938187,5248.77400708373,5289.65490884076,4752.33340904481,4958.84580039288,5215.08605772144,5349.71177670235,5312.40067919049
Jordanie,JOR,3202.33686003165,3010.13731183677,3264.84472634328,3238.47541692105,3240.44545104214,3303.28717864788,3262.10615178904,3280.69793184873,3302.29942733776,3341.65644275163,3412.07673213708,3518.76635312228,3644.62434644332,3713.15193593268,3935.15704743447,4151.61313015439,4209.86864014361,4287.35229821209,4489.95545537311,4615.23067817324,4621.5742854131,4631.67703841605,4677.47613977192,4556.52023716712,4282.11872849239,4042.75678097555,3933.14704611068,3940.70199181145,3928.77026821205,3919.06426916073,3806.87949354914,3874.32714084633,3909.80228869045,3958.23043952182,4016.83429143296
Japon,JPN,28422.2131194472,29308.2740881269,29462.6539671073,29232.4397928009,29466.7552451648,30171.1637924153,31046.1701544217,31276.1930771989,30795.0888900919,30636.2661169604,31430.631130325,31476.0520665746,31416.1241772309,31830.217584972,32515.1158024695,33098.5474664881,33531.518563066,33990.0360341367,33557.6454041595,31651.0837739562,32942.2020783835,33011.1342301291,33518.4449368599,34239.8862473488,34386.9058552671,34960.6393843385,35242.199377148,35861.9728545672,36138.5290824814,36043.7844013518,34642.9718743239,35741.1601062924,36238.3294895302,36952.5150709861,37144.9142660116
Kazakhstan,KAZ,5557.08215736977,4910.15324119135,4635.42154654073,4223.1282023154,3740.97810892024,3498.51454364229,3583.36908423331,3728.96386519689,3750.56494562659,3899.65723139778,4269.33016782791,4822.52862802669,5267.6990320263,5724.43199248054,6233.29439373307,6787.4115548789,7450.39687062615,8036.87599811505,8216.52181589585,8218.39912556048,8704.70655484556,9223.3021336315,9531.91477617058,9959.72586930534,10226.7100539683,10196.1226255982,10151.423313302,10404.2718646317,10670.2120148279,10989.6840718388,10565.0359816235,10873.3915275276,11058.3482413407,11453.395272565,11850.1694354961
Kenya,KEN,1329.33312766232,1305.46415701447,1255.93870622359,1223.50616725762,1219.7841113305,1237.88250467675,1254.21025248674,1226.19542113337,1232.06658106635,1224.63404639886,1195.41296851656,1202.29348759987,1171.4262517349,1169.14433674051,1191.25443604556,1223.44738472019,1263.54164666211,1309.91092948216,1273.77226103073,1276.73503486074,1340.16467408856,1370.58000874482,1396.30178709756,1413.94142522583,1450.59338202277,1489.11959777284,1517.97796057742,1542.33773973372,1596.69045914945,1645.70961777862,1609.33414078281,1698.89578271444,1747.53198804428,1808.40479129677,1853.08785477603
République kirghize,KGZ,1203.47208279448,1089.90005451003,928.31552055094,784.564919201316,627.220989930123,587.298180667228,619.667768615001,671.25000816306,675.058248147575,689.414278205464,718.342832397662,749.423779561565,742.44300111832,786.350474964134,831.482103944381,820.709519437592,837.138026647346,900.02796489729,966.409971184817,981.220904665529,962.764789828724,1005.4831781815,985.8472865972,1069.78404438716,1088.58214229508,1105.65193844261,1128.3161612818,1157.18275758067,1175.0712778747,1201.87701429721,1093.32856461422,1132.5546781282,1212.17812721768,1298.25724482211,1391.15507879227
Cambodge,KHM,824.051655825487,850.610221173097,862.478030887335,845.382004291868,513.967147967874,520.926883186145,511.670349597704,496.770551310941,499.016649050833,552.901492232643,598.561915252147,632.833573980849,662.188341283454,719.333494240509,775.847139030978,866.340290123209,947.065220050691,1030.23117620792,1090.57475806147,1117.25834194514,1155.85236856699,1221.38839852454,1295.25271477893,1376.29557595926,1464.53115866927,1547.32010444393,1645.46671578126,1753.93530504662,1884.28374817086,2008.32094006706,1908.63427518336,1938.76436741791,2011.27433313199,2085.05748462072,2183.55682401667
Kiribati,KIR,1387.65304955701,1283.34653145552,1564.72287611506,1539.30453918434,1547.62423440117,1566.47266832462,1539.33663487683,1529.24932474439,1569.02691581722,1482.19226993632,1555.58204812097,1477.95177621217,1467.99273241655,1415.54577869304,1378.9583696722,1368.99728765793,1419.38723031361,1433.35747805619,1361.83599775608,1340.27605600221,1328.78776438805,1348.0602369873,1405.5029344967,1493.49148676402,1492.8508200481,1639.85274740652,1731.43702001694,1769.51178893032,1803.94853904977,1835.2200203881,1777.04492498977,1893.52679117878,1948.24330263386,1968.80992017133,2041.87624139757
Saint-Kitts-et-Nevis,KNA,10136.986550185,9966.20374372867,10300.5415354294,10860.6034990877,11290.2168438156,11743.3784162332,12269.7967435843,12940.7852855874,12710.9629751883,12942.857504219,14039.0281125333,14610.9099610508,14727.3908829316,14100.3067967234,14619.795111247,16000.5658929826,16457.8622372067,16508.1437081315,18325.7612670282,17671.2547069735,17688.0690103409,17958.6813977053,17770.4963640576,18773.8926898397,20187.8061975481,20328.8003530109,21133.6575914414,21191.6047083703,21635.4972146482,22297.7644995701,18918.8263456611,19031.8211910603,21024.4472094197,21911.5163009526,22126.8772392152
"Corée, République de",KOR,9367.09258686755,10274.4827454694,10798.561680692,11424.5851330612,12358.5180229628,13411.1119170158,14332.1367231987,15074.4883429924,14198.386270755,15714.4119484746,16995.5591864626,17684.0503773277,18940.3842233935,19435.4934104303,20364.7599656771,21197.1990880347,22196.2077459266,23365.1402064812,23887.0595538423,23952.8132191069,25455.6174843658,26191.6442615421,26680.2754448705,27399.6159477521,28100.0102759544,28737.4391706499,29467.124342556,30312.8888500809,31059.2668087927,31645.9498343307,31378.1579340648,32771.0724243229,33690.3788793046,34121.0211756766,
Koweït,KWT,20140.7835118905,14812.9201234405,22382.8421153151,29323.8533231447,31946.490324729,33156.8474184816,32417.9628632187,32152.4368098462,32306.6687914164,30798.0947758832,31341.9781474791,30573.42848635,30702.2162710115,35169.6336473272,37918.5406622128,40451.2552502823,41137.9700136929,41113.869480244,39852.5129949028,35124.0854675482,32568.4982426309,33545.346320878,33578.3310729295,32311.1800455136,31073.1537945892,29882.2126867068,29454.4426854538,27048.3707374372,26706.0192323243,26580.2264983898,25541.4107576862,26203.2617890389,26579.8322106354,24716.1968291611,23500.2594062965
Amérique latine et Caraïbes (hors revenu élevé),LAC,5733.31182330311,5787.07186006904,5802.52759154821,5948.80595864585,6156.85811274133,6078.02639616813,6212.75147758153,6437.56600929496,6511.20971565497,6443.69090984381,6579.79388057131,6497.81648026573,6432.80258653191,6501.91925151492,6760.55157366561,6945.18915892622,7222.1228904212,7516.69161205553,7707.62362339658,7436.53550315096,7847.60945831773,8107.03327818294,8208.83313243338,8348.46217344054,8368.59617559204,8307.33369621788,8182.7315614952,8262.61207558922,8305.84789826096,8274.06093377018,7670.34419013564,8143.89761140247,8403.21343200064,8525.3906894748,8634.44285207781
République démocratique populaire lao,LAO,634.525297009385,643.410259077746,660.633861954064,680.964153708638,717.509245108717,749.234741728538,782.683156535545,819.205851313643,836.088098507116,881.634129609675,917.228038617529,954.123505414634,994.492241963795,1038.71192767783,1088.76034728831,1148.68153852071,1228.08927619923,1301.08597549864,1381.73754223953,1463.3379666846,1564.91068311647,1666.40086189871,1774.63585203672,1890.27861294875,2006.31195444447,2121.01339097363,2234.76098741846,2351.57441747595,2459.97874636195,2554.95638019245,2529.74622698761,2556.58912640405,2589.05015191628,2648.88726608035,2724.42462675419
Liban,LBN,2752.72442253257,4031.19474543924,4595.5808332577,4992.69878232449,5301.41584672248,5542.2265103529,6054.52911921482,6008.75855385657,6120.45672717024,5982.41788354308,5958.97836750301,6085.76041420146,6207.24133893746,6319.76518298647,6633.75258002393,6707.18024635316,6696.37428200596,7179.34520092306,7701.29823027979,8375.48851252821,8955.54336184707,8936.20027462737,8920.8056984673,8443.53856528784,7830.4151113336,7714.1099998804,8019.1416913426,8305.57405425721,8388.7235123835,8064.04873416236,6440.82843092922,5973.41933892988,5909.03651555028,5834.63415739394,
Libéria,LBR,754.134009462384,735.180658658157,450.538677691808,290.388920233659,227.742776021788,216.093554614513,235.435058248512,449.286058616964,528.670341826706,609.040903258705,754.850917360951,754.422355762017,762.716393927064,528.567395543421,535.995882066218,539.665378841936,551.377446611852,574.609394348543,591.185378141907,603.256211077605,621.783295071575,646.908727016597,674.360011422232,717.007280358975,707.157694930142,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162,670.031389616245
Libye,LBY,11085.9439949716,12541.6926152482,11949.2275026865,11274.3452230872,11280.3829303475,10839.2802241884,10891.8055687803,11284.7780739062,10722.8700734717,10643.1452796026,10853.8059516526,10467.8776146012,10170.3095776338,11267.0627623548,11529.1086646221,12628.896152656,13176.7758911904,13712.9602583972,13403.0004645911,12549.0854345521,12913.9334939386,6569.59477578957,12599.258882136,10126.314927806,7644.24843947404,7458.48917756374,7236.16409923502,9435.60060040046,10020.9165751361,8768.4104874586,6102.79864032512,7733.39007562927,7008.20648391963,7633.45142779936,7509.73626794098
Sainte-Lucie,LCA,8418.43121970586,8349.33748060159,8879.90075764079,8800.62691819002,8808.68294405759,8822.50069854295,8945.86353079673,8759.56755308065,9183.3516374622,9306.76032489833,9198.93894352203,8795.54582090658,8755.45939353129,9054.06778374517,9637.37801390276,9527.58469430542,10045.6504032593,10147.4432459936,10583.4310172598,10219.8024011561,10191.3146827694,10576.8979743596,10517.2777635533,10279.4155096001,10369.9382566513,10334.9860823918,10644.1612913407,10960.4843512477,11233.8883578457,11114.7785940338,8379.27495097388,9336.92127417129,11224.2899455738,11440.0829538276,11854.9517233237
Amérique latine et Caraïbes,LCN,5906.3034063657,5969.59562466187,6014.73517796847,6170.1673423497,6382.89188653085,6329.66174920156,6471.25523143957,6712.6070244346,6805.36506803281,6748.08530043173,6890.95854002319,6826.51917105877,6766.97487166473,6844.49871692347,7127.17744179105,7318.93876611781,7604.13264033549,7906.01969177163,8100.69859228216,7827.87872972674,8237.78723215005,8508.79172925233,8635.25206265996,8781.61859739655,8809.13039283204,8758.631461288,8647.12703102584,8730.57792019218,8794.51276668407,8782.94331550726,8144.08689277633,8670.66191916267,8961.37737419156,9100.39837961557,9242.34197845977
Pays les moins avancés: classement de l’ONU,LDC,600.303750386866,596.459626496787,583.177139285744,565.461500740394,553.77695559809,570.232386790635,586.489979573083,602.212105785765,610.782623565302,619.941901624058,631.50225918843,646.737666506425,664.561359018554,681.207120945062,708.160223726469,743.27940447185,775.426362351979,812.58718477243,845.190468439238,860.428964911843,893.399285244121,901.646878560648,908.701952675905,938.445326811341,966.706091824195,970.916596442798,983.739244613172,1004.42952761641,1026.53885694871,1053.517524379,1027.57951931208,1032.24314317615,1057.29193908212,1064.9345379796,1080.98297168341
Faible revenu,LIC,659.94675646892,658.990185905163,645.532374988155,625.926921139714,617.946227632033,630.01548323336,643.403976736537,665.95701552036,678.809900855265,676.009589287016,677.728896535171,686.364429192812,702.032936541764,719.922855598875,740.020695622335,764.063522063222,781.734326668875,801.161975504133,817.546765129718,821.990493789071,850.995354392052,826.188858987671,767.64883546576,766.467472001827,771.161462730256,736.645564029793,722.757828714384,716.041572530027,715.537643444124,719.265857856669,691.871963142477,681.870227394456,688.262798221044,668.457227006964,665.611055916338
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,167187.15730982,,,,,,,,,
Sri Lanka,LKA,1388.58951823335,1441.62996809528,1481.33110127451,1556.88467456091,1620.2912104558,1681.35053208093,1712.00815802791,1787.41017985524,1836.38946262206,1880.1067802774,1956.93310381072,1896.48251734068,1951.22522777045,2052.03045078787,2149.10628588002,2268.68801270049,2426.34873273046,2573.54362192705,2708.58594222506,2787.27350976338,2993.0141151074,3232.37350380893,3484.79049043958,3728.9358665501,3929.92062023571,4057.7158346231,4214.74117992085,4436.00789945768,4493.03575444544,4455.78189608267,4227.23315306594,4357.97225779491,4033.14561476298,3964.91987394354,4186.4986638365
"Revenu intermédiaire, tranche inférieure",LMC,847.282609514584,845.13492814282,856.695014788923,857.232429074061,871.767230649792,896.585915459186,933.144469365112,949.90696505526,972.273721610954,1003.60150896699,1024.85552728831,1048.15274822023,1074.61341580748,1117.43974697069,1174.79364938135,1231.17113867485,1293.75547908569,1358.4898621704,1396.24991512319,1454.14345304177,1527.32392177732,1573.12914675615,1627.33736049755,1692.31144110473,1767.45084173772,1843.92245982702,1919.93641936744,1995.24339196345,2074.08259867348,2128.98969696211,2024.80613985276,2132.43099671155,2235.50331742032,2340.28167597897,2429.65872378181
Revenu faible et intermédiaire,LMY,1637.5917148426,1652.77479449045,1691.80547499119,1744.76655785598,1802.55115389182,1853.30887779631,1935.67283940798,2011.3538253415,2044.59245471919,2085.85035397231,2167.96623101832,2212.81345603639,2284.71911210515,2385.26476104356,2531.52843095755,2679.56336586683,2859.145543596,3069.27406497774,3207.00034477776,3290.13140929428,3509.96036284186,3682.20601895846,3830.53202784228,3991.03886412488,4142.60267768904,4282.04601624269,4428.347315737,4605.06805564136,4776.42374355353,4915.10891731954,4808.93331379262,5113.30798163299,5266.51603000027,5468.47621151054,5649.38436604136
Lesotho,LSO,533.824964193999,560.884905718596,590.008212092485,601.55791413154,628.960051227201,641.758711944969,670.469581774155,689.806218455005,696.935973937753,698.441087182066,725.263668707773,752.243212493971,760.033443180306,798.540500554454,817.793597897186,853.960500629797,893.750686627156,927.26863327342,971.881366821351,952.747929746529,995.233432451681,1031.99721564343,1086.39034816283,1093.95323489272,1100.04993684215,1121.19851342518,1147.58748801671,1097.82166812752,1068.44462913373,1040.99351014117,944.834118658555,955.221236301503,967.51928598325,974.382482849023,990.180447487991
de dividende tardif démographique,LTE,2569.84214339822,2550.3733773249,2540.77400737859,2621.74008820727,2709.58522143064,2834.41446751877,2949.91357345635,3086.48695805573,3145.75182756821,3264.11744244396,3466.37583953585,3619.84272280879,3812.98053685304,4048.91489334792,4353.28819581039,4663.32540066646,5064.28126813707,5544.97805335408,5892.26703201482,6075.02285208018,6526.23600790255,6950.05005525226,7301.18036733616,7658.75468426653,8005.09578206233,8325.54664463079,8639.33621121133,9037.44201526767,9477.12040894328,9881.6721371596,9880.45810162277,10611.7468569376,10944.899622712,11409.0569702698,11905.5706856949
Lituanie,LTU,8333.3507070025,7847.01734327521,6185.53523621407,5206.44266110742,4730.69631958508,4924.09667530707,5211.10025197912,5685.44901491024,6154.17245640636,6129.99843995634,6384.30865426374,6854.52512826671,7374.0979710116,8218.69336289848,8851.92598922347,9692.86853763267,10577.2145522871,11889.3545234657,12324.5197331387,10612.9204044582,10884.1161852582,11836.7200384033,12516.6184065667,13145.8069309969,13753.1895982305,14269.8039878287,14823.107153522,15695.9993288456,16604.9021440809,17431.7239081591,17443.65526328,18569.7057246217,18884.5152531698,18685.5523679178,19094.1193485745
Luxembourg,LUX,66027.0750081087,70779.9738182581,71116.9413609679,73116.1933406133,74883.1415751349,74896.0964542561,74916.5073926589,77993.0573693363,82170.2392472062,87695.3390885394,92527.7108705226,94243.7068360989,96269.5797484275,97597.9973184565,100292.566948333,101222.044353044,105614.178851764,112417.876989455,110094.791529429,104574.349049084,106544.057363484,105290.249021891,104487.744312565,105338.955521681,105583.937273429,105462.012584423,108351.451826983,107142.126672598,106788.728745199,107591.965850496,105274.2471768,110873.185245175,107469.755128407,104590.079769081,103909.189234256
Lettonie,LVA,7622.69825875963,6694.19894278367,4607.11379673414,4464.7211347223,4639.50565161418,4661.66840092451,4822.90414861125,5317.97997604979,5719.98918281481,5929.26767237825,6336.38296707987,6833.4354323157,7443.22944659059,8149.00183600084,8957.23393555082,10106.2626157732,11507.4648265658,12810.0409502542,12506.6945041012,10675.425174228,10500.8666223014,11018.5152421583,11971.0107466522,12353.5386135301,12731.6771959342,13321.9753140616,13787.3367440023,14382.8612727134,15120.0698171804,15328.3859933295,14900.7295718866,16070.1680032322,16404.9770631465,16890.6283099707,16951.3591613264
"Région administrative spéciale de Macao, Chine",MAC,31369.6174763851,30973.2895232307,33271.1629178489,33802.7025416034,34103.6943588625,34151.733944554,33533.624502371,33263.6447667227,31367.3520595719,30262.0722351583,31763.2937989367,32432.1146406589,34959.5328781861,38571.4910549323,47651.1070103642,49454.3091065459,53221.5656127923,58352.9908957074,58122.6075826405,59490.45124494,74158.8818324985,88121.7526560989,93164.0155206906,98998.0880384689,92322.1502647243,70070.2918001631,68570.4684561327,75807.8927510468,79378.1729826817,75835.6453208622,33952.4798688679,42121.7200893806,34121.9031101701,59602.4371924702,64078.2408248102
Saint-Martin (fr),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroc,MAR,1695.63647460938,1786.76281738281,1720.42248535156,1680.71044921875,1830.88061523438,1705.4482421875,1886.67224121094,1828.96862792969,1931.74047851563,1935.47875976563,1957.14135742188,2078.96606445313,2127.50708007813,2229.576171875,2301.08178710938,2342.15478515625,2489.99291992188,2540.615234375,2648.58569335938,2710.66650390625,2767.04223632813,2879.53930664063,2927.45043945313,3008.185546875,3051.458984375,3146.24780273438,3124.42504882813,3242.64428710938,3304.7119140625,3364.73950195313,3090.89428710938,3309.130859375,3325.560546875,3403.31982421875,3478.99462890625
Monaco,MCO,105878.37276656,106020.717884683,106558.024151992,104739.794413175,106244.898612952,107691.087543628,108107.452988927,109747.029483889,112873.604489635,116084.581378187,120456.506337384,123122.12291461,124481.880220824,126022.239091348,129403.404955341,132253.218402608,140615.178788026,162028.480643444,163243.752211148,142375.532007071,141814.78664157,148272.711991792,146472.677860476,157167.975027858,165288.200345355,170437.101188261,173120.189785092,165781.779121526,173041.761057866,185582.7556905,161262.925884403,194674.777609089,213937.006283651,224582.449752101,
Moldova,MDA,3740.10149814887,3137.8350172715,2225.17356234959,2202.16445303219,1526.42524496526,1511.95831765054,1425.9518091471,1454.80861555923,1360.18161095544,1316.43254916007,1346.91567176561,1432.2768928234,1547.57421231612,1654.36629303195,1781.19145323724,1919.44550763748,2017.17730062908,2082.51260097669,2249.22589719372,2116.94357544097,2269.51116145996,2402.94446306051,2389.08666147529,2605.85029986142,2737.80185056647,2749.55137054338,2910.95486872376,3085.33305844263,3267.9961042872,3438.67732670712,3188.91691602699,3688.16729442144,3611.95484829954,3760.70006337895,3872.51800214702
